,day_number,weekday,daily_light_mean,daily_steps,quarter,user_id
8,9,2,541.1911,5951,3,812f6873
9,10,3,433.88724,8424,3,812f6873
10,11,4,569.05835,10029,3,812f6873
11,12,5,537.6341,6894,3,812f6873
12,13,6,215.8996,7714,3,812f6873
13,14,7,253.36421,8429,3,812f6873
14,15,1,160.76218,10606,3,812f6873
15,16,2,624.4903,7051,3,812f6873
16,17,3,712.2783,4194,3,812f6873
0,1,4,11.966443,1095,1,80b46ffb
1,2,5,46.131096,32,1,80b46ffb
2,3,6,27.704588,1897,1,80b46ffb
3,4,7,19.5,825,1,80b46ffb
4,5,1,19.5,0,1,80b46ffb
5,6,2,19.5,0,1,80b46ffb
6,9,5,19.5,0,1,80b46ffb
7,10,6,19.5,0,1,80b46ffb
8,11,7,19.5,0,2,80b46ffb
9,16,5,19.5,0,2,80b46ffb
10,17,6,19.5,0,2,80b46ffb
11,19,1,19.5,0,2,80b46ffb
12,20,2,19.5,0,2,80b46ffb
13,21,3,19.5,0,2,80b46ffb
14,23,5,19.5,0,2,80b46ffb
0,1,3,11.451169,2269,4,71852781
1,2,4,14.351673,3223,4,71852781
2,3,5,14.12397,1124,4,71852781
3,4,6,7.3333335,0,4,71852781
4,5,7,7.3333335,0,4,71852781
5,8,3,7.3333335,0,4,71852781
6,13,1,7.3333335,0,1,71852781
7,18,6,7.3333335,0,1,71852781
8,23,4,7.3333335,0,1,71852781
0,1,4,7.580024,1691,4,6187d0dc
1,2,5,11.954015,3689,4,6187d0dc
2,3,6,6.760055,2469,4,6187d0dc
3,4,7,3.433488,2446,4,6187d0dc
4,5,1,2.738162,2174,4,6187d0dc
5,6,2,5.2976093,3890,4,6187d0dc
6,7,3,3.2981734,3663,4,6187d0dc
7,8,4,8.639966,3408,4,6187d0dc
8,9,5,3.9142962,2754,4,6187d0dc
9,10,6,41.562527,2066,4,6187d0dc
10,11,7,2.6131384,1648,4,6187d0dc
11,12,1,3.0244212,726,4,6187d0dc
0,1,3,26.229885,965,3,860f4f9c
1,2,4,349.42896,2212,3,860f4f9c
2,3,5,123.88671,2879,3,860f4f9c
3,4,6,45.474316,1709,3,860f4f9c
4,5,7,24.448664,1851,3,860f4f9c
5,6,1,170.45668,2713,3,860f4f9c
6,7,2,72.16341,3275,3,860f4f9c
7,8,3,34.759735,2481,3,860f4f9c
8,9,4,315.57043,2952,3,860f4f9c
9,10,5,10.872281,2060,3,860f4f9c
10,11,6,217.32794,2530,3,860f4f9c
11,12,7,74.85757,2205,3,860f4f9c
12,13,1,84.00301,3811,3,860f4f9c
13,14,2,187.07297,1195,3,860f4f9c
14,15,3,72.07989,346,3,860f4f9c
0,1,6,31.801796,1081,4,8875387b
1,2,7,34.5287,2849,4,8875387b
2,3,1,8.0,2,4,8875387b
3,4,2,28.77687,1815,4,8875387b
4,5,3,24.028866,2823,4,8875387b
5,6,4,67.36415,2679,4,8875387b
6,7,5,18.017975,3284,4,8875387b
7,8,6,13.355449,2596,4,8875387b
8,9,7,36.7881,2147,4,8875387b
9,10,1,12.86249,3575,4,8875387b
10,11,2,9.672808,3040,4,8875387b
11,12,3,98.103546,2930,4,8875387b
12,13,4,18.38782,2671,4,8875387b
13,14,5,17.35218,3418,4,8875387b
14,15,6,51.278515,2674,4,8875387b
15,16,7,15.021908,3037,4,8875387b
16,17,1,15.560933,3080,4,8875387b
17,18,2,17.222963,2561,4,8875387b
18,19,3,13.391143,3113,4,8875387b
19,20,4,19.462694,2921,4,8875387b
20,21,5,15.492522,2949,4,8875387b
21,22,6,43.18605,2592,4,8875387b
22,23,7,22.033321,1745,4,8875387b
23,24,1,20.867487,2895,4,8875387b
24,25,2,13.868379,2964,4,8875387b
25,26,3,21.401163,2391,4,8875387b
26,27,4,12.423303,2152,4,8875387b
27,28,5,9.968235,2858,4,8875387b
28,29,6,70.68878,2457,4,8875387b
29,30,7,18.280415,2225,4,8875387b
30,31,1,14.616213,3000,4,8875387b
31,32,2,14.661472,2732,4,8875387b
32,33,3,9.274061,2879,4,8875387b
33,34,4,14.277487,2918,4,8875387b
34,35,5,13.051227,2776,4,8875387b
35,36,6,12.489843,2511,4,8875387b
0,1,5,10.558185,591,4,62cd5c74
1,2,6,17.783045,845,4,62cd5c74
2,3,7,7.214895,2469,4,62cd5c74
3,4,1,14.528341,2638,4,62cd5c74
4,5,2,76.762596,5036,4,62cd5c74
5,7,4,3.73083,3599,4,62cd5c74
6,8,5,3.3694167,0,4,62cd5c74
7,10,7,9.4303465,0,4,62cd5c74
8,11,1,11.919657,0,4,62cd5c74
9,12,2,24.23321,17,4,62cd5c74
10,13,3,29.648254,1137,4,62cd5c74
11,14,4,7.060683,1204,4,62cd5c74
12,15,5,3.5433562,346,4,62cd5c74
13,16,6,7.7036853,1654,4,62cd5c74
14,17,7,4.868018,45,4,62cd5c74
15,18,1,6.8462133,836,4,62cd5c74
16,19,2,11.402782,1637,1,62cd5c74
17,20,3,1.7711142,77,1,62cd5c74
18,21,4,10.208577,3406,1,62cd5c74
19,23,6,2.3389497,0,1,62cd5c74
20,24,7,10.754758,1516,1,62cd5c74
0,1,2,11.074565,1011,4,5f37ceb1
1,2,3,9.958893,2443,4,5f37ceb1
2,3,4,9.01034,1529,4,5f37ceb1
3,4,5,19.050262,2393,4,5f37ceb1
4,5,6,13.553864,2714,4,5f37ceb1
5,6,7,5.6381507,2086,4,5f37ceb1
6,7,1,32.01977,3591,4,5f37ceb1
7,8,2,15.897276,2492,4,5f37ceb1
8,9,3,12.071963,3281,4,5f37ceb1
9,10,4,15.734389,3167,4,5f37ceb1
10,11,5,8.55919,2807,4,5f37ceb1
11,12,6,14.994875,5936,4,5f37ceb1
12,13,7,37.56526,8101,4,5f37ceb1
13,14,1,18.020863,1763,4,5f37ceb1
14,15,2,13.15884,3544,4,5f37ceb1
15,16,3,8.591302,2852,4,5f37ceb1
16,17,4,16.409597,2942,4,5f37ceb1
17,18,5,12.506308,2846,4,5f37ceb1
18,19,6,8.48863,2862,4,5f37ceb1
19,20,7,7.8136735,1815,4,5f37ceb1
20,21,1,17.07756,4050,4,5f37ceb1
21,22,2,10.498581,3168,4,5f37ceb1
22,23,3,1.9010272,142,4,5f37ceb1
0,1,2,18.9086,1794,1,8f015125
1,2,3,5.6175747,1868,1,8f015125
2,3,4,21.441475,3770,1,8f015125
3,4,5,145.90518,4688,1,8f015125
4,5,6,136.25392,3731,1,8f015125
5,6,7,109.12157,4910,1,8f015125
6,7,1,20.278265,1840,1,8f015125
7,8,2,12.143683,2110,1,8f015125
8,9,3,11.004973,1121,1,8f015125
9,10,4,54.652187,5049,1,8f015125
10,11,5,120.26665,5269,1,8f015125
11,12,6,20.429062,284,1,8f015125
12,13,7,44.767365,1651,1,8f015125
13,15,2,4.9261303,253,1,8f015125
14,16,3,7.1432924,106,1,8f015125
15,17,4,4.9156,0,2,8f015125
16,18,5,80.15647,854,2,8f015125
17,19,6,19.618591,242,2,8f015125
18,20,7,9.970873,0,2,8f015125
19,21,1,11.677649,66,2,8f015125
20,22,2,15.315791,1500,2,8f015125
21,23,3,19.009317,0,2,8f015125
22,24,4,41.835133,0,2,8f015125
0,1,1,62.95466,851,2,bc4eaf77
1,2,2,53.773792,1097,2,bc4eaf77
2,3,3,31.652578,222,2,bc4eaf77
3,4,4,11.206932,214,2,bc4eaf77
4,5,5,25.554127,3,2,bc4eaf77
5,6,6,36.97215,0,2,bc4eaf77
6,7,7,41.316616,0,2,bc4eaf77
7,8,1,44.655846,0,2,bc4eaf77
8,10,3,42.79677,53,2,bc4eaf77
9,11,4,27.077044,7,2,bc4eaf77
10,12,5,31.796072,0,2,bc4eaf77
11,13,6,37.194286,0,2,bc4eaf77
12,15,1,53.903664,0,2,bc4eaf77
13,16,2,60.864063,0,2,bc4eaf77
14,17,3,67.85268,0,2,bc4eaf77
15,18,4,76.108444,0,2,bc4eaf77
16,19,5,83.48103,0,2,bc4eaf77
17,20,6,92.19532,0,2,bc4eaf77
18,21,7,95.26951,0,2,bc4eaf77
19,23,2,1.3857198,118,2,bc4eaf77
20,24,3,0.0,0,2,bc4eaf77
0,1,3,149.61183,2724,3,6ac5763a
1,2,4,223.85414,4584,3,6ac5763a
2,3,5,257.72705,5962,3,6ac5763a
3,4,6,20.29944,1606,3,6ac5763a
4,5,7,110.366005,1820,3,6ac5763a
5,6,1,94.53011,4965,3,6ac5763a
6,7,2,48.259647,2453,3,6ac5763a
7,8,3,84.081566,5032,3,6ac5763a
8,9,4,118.53174,4037,3,6ac5763a
9,10,5,339.05444,3811,3,6ac5763a
10,11,6,0.07248271,0,3,6ac5763a
11,16,4,0.77462745,0,3,6ac5763a
12,17,5,0.8676237,0,3,6ac5763a
13,18,6,17.559803,1151,3,6ac5763a
14,19,7,22.278612,1598,3,6ac5763a
15,20,1,48.902397,2432,3,6ac5763a
16,21,2,154.37143,2234,3,6ac5763a
17,22,3,42.02733,193,3,6ac5763a
18,23,4,41.080624,1077,3,6ac5763a
19,24,5,0.5,396,3,6ac5763a
0,1,1,44.41937,1590,2,70de1c63
1,2,2,9.616162,2051,2,70de1c63
2,3,3,12.4469595,2017,2,70de1c63
3,4,4,7.9738955,4253,2,70de1c63
4,5,5,12.949041,3372,2,70de1c63
5,6,6,22.160316,4724,2,70de1c63
6,7,7,21.9507,3898,2,70de1c63
7,8,1,5.7177796,3691,2,70de1c63
8,9,2,15.49541,1834,2,70de1c63
9,10,3,8.155687,4158,2,70de1c63
10,11,4,26.587337,2493,2,70de1c63
11,12,5,31.581532,4958,2,70de1c63
12,13,6,23.629917,3580,2,70de1c63
13,14,7,20.014517,3602,2,70de1c63
14,15,1,14.72477,2663,2,70de1c63
15,16,2,7.274329,2204,2,70de1c63
16,17,3,9.861551,384,2,70de1c63
17,18,4,2.8188787,3183,2,70de1c63
18,19,5,9.252041,2580,2,70de1c63
19,20,6,13.033641,4521,2,70de1c63
20,21,7,10.972274,6060,2,70de1c63
21,22,1,19.504885,1669,2,70de1c63
22,23,2,9.096284,1374,2,70de1c63
23,24,3,11.010786,1847,2,70de1c63
24,25,4,19.428732,1010,2,70de1c63
25,26,5,5.1844816,1504,2,70de1c63
26,27,6,4.4199615,2114,2,70de1c63
27,28,7,31.518915,2300,2,70de1c63
28,29,1,10.067733,1551,2,70de1c63
29,30,2,14.39788,1443,2,70de1c63
30,31,3,70.916336,2848,2,70de1c63
31,32,4,25.67915,1702,2,70de1c63
32,33,5,9.052567,986,2,70de1c63
33,34,6,107.88499,2420,2,70de1c63
34,35,7,19.029665,5170,2,70de1c63
35,36,1,22.834719,26,2,70de1c63
36,37,2,22.512985,2216,2,70de1c63
37,38,3,6.8822694,128,2,70de1c63
38,39,4,18.0,0,2,70de1c63
0,1,1,12.011673,1376,1,c38585c5
1,2,2,5.039999,2451,1,c38585c5
2,3,3,5.036706,1878,1,c38585c5
3,4,4,7.0122266,2352,1,c38585c5
4,5,5,9.7446,1970,1,c38585c5
5,6,6,9.661124,1393,1,c38585c5
6,7,7,6.389377,1892,1,c38585c5
7,8,1,9.038408,2300,1,c38585c5
8,9,2,9.584341,2193,1,c38585c5
9,10,3,29.133299,2081,1,c38585c5
10,11,4,11.760723,1747,1,c38585c5
11,12,5,0.8131987,513,1,c38585c5
12,13,6,10.334179,1946,1,c38585c5
13,14,7,6.6898923,2404,1,c38585c5
14,15,1,11.762089,2069,1,c38585c5
15,16,2,9.855745,2527,1,c38585c5
16,17,3,4.0880213,1812,1,c38585c5
17,18,4,5.2529726,1890,1,c38585c5
18,19,5,0.5,9,1,c38585c5
19,20,6,8.293543,1294,1,c38585c5
20,21,7,2.584894,144,1,c38585c5
21,22,1,5.9864664,2116,1,c38585c5
22,23,2,3.9313242,742,1,c38585c5
23,24,3,8.343724,1752,1,c38585c5
24,25,4,0.5,47,1,c38585c5
0,1,5,8.108054,407,2,c45068a1
1,2,6,40.72947,946,2,c45068a1
2,3,7,30.204142,855,2,c45068a1
3,4,1,7.7214274,796,2,c45068a1
4,5,2,35.796124,1833,2,c45068a1
5,6,3,10.253215,906,2,c45068a1
6,7,4,59.67016,1276,2,c45068a1
7,8,5,36.422367,1724,2,c45068a1
8,9,6,51.777363,964,2,c45068a1
9,10,7,9.456382,1194,2,c45068a1
10,11,1,19.756435,895,2,c45068a1
11,12,2,16.256073,1299,2,c45068a1
12,13,3,7.5873055,969,2,c45068a1
13,14,4,7.5708585,918,2,c45068a1
14,15,5,22.789246,1431,2,c45068a1
15,16,6,5.3500204,782,2,c45068a1
16,17,7,4.5539637,738,2,c45068a1
17,18,1,13.13751,955,2,c45068a1
18,19,2,6.2993135,1529,2,c45068a1
19,20,3,3.6489758,861,2,c45068a1
20,21,4,7.632628,1142,2,c45068a1
21,22,5,6.802421,137,2,c45068a1
22,23,6,9.019715,558,2,c45068a1
23,24,7,104.30611,979,2,c45068a1
24,25,1,4.0,6,2,c45068a1
0,1,2,4.97998,1345,3,9130a22e
1,2,3,63.64497,3924,3,9130a22e
2,3,4,6.7159758,0,3,9130a22e
3,4,5,29.062689,3824,3,9130a22e
4,5,6,62.009933,3523,3,9130a22e
5,6,7,8.540454,3287,3,9130a22e
6,7,1,88.00768,2734,3,9130a22e
7,8,2,67.6118,4202,3,9130a22e
8,9,3,61.412148,5038,3,9130a22e
9,10,4,57.234085,3634,3,9130a22e
10,11,5,95.23246,4866,3,9130a22e
11,12,6,12.358564,2111,3,9130a22e
12,13,7,3.4846842,2446,4,9130a22e
13,14,1,67.05632,4349,4,9130a22e
14,15,2,70.60742,3348,4,9130a22e
15,16,3,83.67775,4259,4,9130a22e
16,17,4,53.757862,3428,4,9130a22e
17,18,5,138.37468,2736,4,9130a22e
18,19,6,8.327258,1910,4,9130a22e
19,20,7,8.636195,4238,4,9130a22e
20,21,1,7.258181,1876,4,9130a22e
21,22,2,56.38424,806,4,9130a22e
22,23,3,36.446445,4801,4,9130a22e
23,24,4,45.307705,2856,4,9130a22e
0,1,4,23.466738,534,3,b08423c5
1,2,5,23.883457,3031,3,b08423c5
2,3,6,302.64896,4394,3,b08423c5
3,4,7,45.33378,6784,3,b08423c5
4,5,1,95.71436,1931,3,b08423c5
5,6,2,39.428703,3533,3,b08423c5
6,7,3,40.66102,3139,3,b08423c5
7,8,4,33.3889,2913,3,b08423c5
8,9,5,25.726952,6441,3,b08423c5
9,10,6,26.465796,2926,3,b08423c5
10,11,7,9.51278,2513,3,b08423c5
11,12,1,6.9369087,2370,3,b08423c5
12,13,2,15.994315,2980,3,b08423c5
13,14,3,10.86787,3526,3,b08423c5
14,15,4,27.022083,3011,3,b08423c5
15,16,5,38.035152,6093,3,b08423c5
16,17,6,152.59839,2438,3,b08423c5
17,18,7,59.114014,3499,3,b08423c5
18,19,1,26.6194,3605,3,b08423c5
19,20,2,13.25762,3326,3,b08423c5
20,21,3,92.82141,3097,3,b08423c5
21,22,4,39.890316,3155,3,b08423c5
22,23,5,16.295408,5042,3,b08423c5
23,24,6,61.55744,2868,3,b08423c5
24,25,7,38.906303,2595,3,b08423c5
25,26,1,18.434275,4704,3,b08423c5
26,27,2,4.0646334,167,3,b08423c5
27,28,3,19.262766,1,3,b08423c5
28,29,4,1.6404451,0,3,b08423c5
29,30,6,56.00117,18,3,b08423c5
30,31,7,2.9839544,2,3,b08423c5
31,32,1,2.6676233,0,4,b08423c5
32,33,2,11.14055,97,4,b08423c5
33,34,3,27.526382,70,4,b08423c5
34,35,4,74.985054,257,4,b08423c5
35,36,5,0.0,2,4,b08423c5
0,1,5,8.365044,197,1,c0442863
1,2,6,5.946654,196,1,c0442863
2,3,7,19.86269,449,1,c0442863
3,4,1,38.393036,707,1,c0442863
4,5,2,28.641666,67,1,c0442863
5,6,3,38.814728,696,1,c0442863
6,7,4,27.486248,1116,1,c0442863
7,8,5,6.150481,1674,1,c0442863
8,9,6,6.710576,420,1,c0442863
9,10,7,15.040505,1377,1,c0442863
10,11,1,38.211845,1327,1,c0442863
11,12,2,117.45687,686,1,c0442863
12,13,3,6.037752,1262,1,c0442863
13,14,4,27.288784,366,1,c0442863
14,15,5,24.36749,229,1,c0442863
15,16,6,24.741304,1399,1,c0442863
16,17,7,9.398421,949,1,c0442863
17,18,1,15.504611,721,1,c0442863
18,19,2,71.70137,1082,1,c0442863
19,20,3,83.23177,1143,1,c0442863
20,21,4,53.664455,1142,1,c0442863
21,22,5,52.361095,106,2,c0442863
22,23,6,68.2432,552,2,c0442863
0,1,3,5.1628203,945,4,9c1ea003
1,2,4,3.524034,4730,4,9c1ea003
2,3,5,3.668645,5923,4,9c1ea003
3,4,6,5.3416495,5253,4,9c1ea003
4,5,7,9.970063,5650,4,9c1ea003
5,6,1,9.080696,3694,4,9c1ea003
6,7,2,6.6978025,5261,4,9c1ea003
7,8,3,4.2850804,5085,4,9c1ea003
8,9,4,4.856527,2133,4,9c1ea003
9,10,5,4.152393,4243,1,9c1ea003
10,11,6,108.067535,6019,1,9c1ea003
11,12,7,3.5892498,3054,1,9c1ea003
12,13,1,8.525985,5385,1,9c1ea003
13,14,2,15.282981,5090,1,9c1ea003
14,15,3,14.918388,4524,1,9c1ea003
15,16,4,15.174184,4783,1,9c1ea003
16,17,5,10.781818,4533,1,9c1ea003
17,18,6,33.246147,4604,1,9c1ea003
18,19,7,32.437683,5538,1,9c1ea003
19,20,1,4.6204824,4123,1,9c1ea003
20,21,2,37.014267,7074,1,9c1ea003
21,22,3,6.8075395,896,1,9c1ea003
22,23,4,0.0,39,1,9c1ea003
23,24,5,0.0,0,1,9c1ea003
24,25,6,0.0,0,1,9c1ea003
0,1,5,46.353134,261,3,c0a7d046
1,2,6,19.178497,2773,3,c0a7d046
2,3,7,15.72256,2011,3,c0a7d046
3,4,1,21.719858,2776,3,c0a7d046
4,5,2,19.28986,1541,3,c0a7d046
5,6,3,45.39052,1671,3,c0a7d046
6,7,4,16.630648,994,3,c0a7d046
7,8,5,25.512985,1691,3,c0a7d046
8,9,6,20.777348,1737,3,c0a7d046
9,10,7,17.535355,1990,3,c0a7d046
10,11,1,20.89929,2234,3,c0a7d046
11,12,2,34.28024,2583,3,c0a7d046
12,13,3,14.019643,1381,3,c0a7d046
13,14,4,27.964413,3711,3,c0a7d046
14,15,5,21.073965,2526,3,c0a7d046
15,16,6,21.324633,3003,3,c0a7d046
16,17,7,76.02386,4621,3,c0a7d046
17,18,1,161.87302,3338,3,c0a7d046
18,19,2,31.749968,2242,3,c0a7d046
19,20,3,24.087866,2484,3,c0a7d046
20,21,4,20.603212,721,3,c0a7d046
21,22,5,37.19768,1847,3,c0a7d046
22,23,6,150.70978,101,3,c0a7d046
23,24,7,216.06688,2603,3,c0a7d046
0,1,1,9.761159,98,4,64ed48c4
1,2,2,12.031728,497,4,64ed48c4
2,3,3,0.05916085,0,4,64ed48c4
3,6,6,0.25893587,0,1,64ed48c4
4,7,7,0.29654998,0,1,64ed48c4
5,8,1,0.37358862,0,1,64ed48c4
6,9,2,0.42984834,0,1,64ed48c4
7,10,3,0.4590559,0,1,64ed48c4
8,11,4,0.55102867,0,1,64ed48c4
9,12,5,0.6144153,0,1,64ed48c4
10,13,6,0.65822667,0,1,64ed48c4
11,14,7,0.70763093,0,1,64ed48c4
12,16,2,0.8521151,0,1,64ed48c4
13,17,3,0.910841,0,1,64ed48c4
14,18,4,0.9680132,0,1,64ed48c4
15,19,5,50.248203,0,1,64ed48c4
16,20,6,7.128525,0,1,64ed48c4
17,21,7,0.6168238,0,1,64ed48c4
18,22,1,3.4390056,0,1,64ed48c4
19,23,2,82.0163,0,1,64ed48c4
20,24,3,0.5,0,1,64ed48c4
0,1,2,7.399228,3041,2,621066ff
1,2,3,28.377245,5073,2,621066ff
2,3,4,67.850334,7317,2,621066ff
3,4,5,78.0449,7371,2,621066ff
4,5,6,49.80057,4528,2,621066ff
5,6,7,0.37355638,595,2,621066ff
6,7,1,0.95599604,0,2,621066ff
7,8,2,1.6225513,563,2,621066ff
8,9,3,2.2543554,339,2,621066ff
9,10,4,2.9678905,1,2,621066ff
10,11,5,3.4519153,1,2,621066ff
11,12,6,4.263576,3,2,621066ff
12,13,7,4.7491612,1146,2,621066ff
13,14,1,88.873726,4665,2,621066ff
14,15,2,69.11578,6405,2,621066ff
15,16,3,6.9580755,4986,2,621066ff
16,17,4,26.621601,6060,2,621066ff
17,18,5,6.115107,5119,2,621066ff
18,19,6,107.90677,6209,2,621066ff
19,20,7,278.4519,5993,2,621066ff
20,21,2,14.600317,26,2,621066ff
21,22,3,281.11768,9468,2,621066ff
22,23,4,130.26866,5594,2,621066ff
23,24,5,58.944057,5769,2,621066ff
24,25,6,75.31772,8699,2,621066ff
25,26,7,80.946014,7122,2,621066ff
26,27,1,55.99529,4996,2,621066ff
27,28,2,156.5612,5492,2,621066ff
28,29,3,130.51717,5013,2,621066ff
29,30,4,3.0250711,114,2,621066ff
30,31,5,17.980478,157,2,621066ff
31,32,6,4.7819505,5739,2,621066ff
32,33,7,25.214434,2481,2,621066ff
33,34,1,4.6408277,494,2,621066ff
34,35,2,6.9392867,93,2,621066ff
0,1,5,7.809151,2869,1,b712b69b
1,2,6,10.21841,6482,1,b712b69b
2,3,7,10.475087,3502,1,b712b69b
3,4,1,13.955378,7055,1,b712b69b
4,5,2,65.30174,7904,1,b712b69b
5,6,3,85.60129,9207,1,b712b69b
6,7,4,85.15818,9102,1,b712b69b
7,8,5,10.030304,6908,1,b712b69b
8,9,6,23.901789,5933,1,b712b69b
9,10,7,6.599349,4702,1,b712b69b
10,11,1,23.701296,6507,1,b712b69b
11,12,2,62.563408,9252,1,b712b69b
12,13,3,9.439765,7844,1,b712b69b
13,14,4,13.56192,8349,1,b712b69b
14,15,5,16.647425,9857,1,b712b69b
15,16,6,17.828434,5794,1,b712b69b
16,17,7,100.55462,4584,1,b712b69b
17,18,1,11.594972,5712,1,b712b69b
18,19,2,18.7565,6949,1,b712b69b
19,20,3,13.884268,5880,1,b712b69b
20,21,4,18.046776,7088,1,b712b69b
21,22,5,9.336955,653,1,b712b69b
22,23,6,24.659855,7388,1,b712b69b
23,24,7,25.796001,5569,1,b712b69b
24,25,1,19.614609,7098,1,b712b69b
25,26,2,12.837061,8291,1,b712b69b
26,27,3,8.841913,1054,1,b712b69b
27,28,4,12.620343,0,1,b712b69b
28,29,5,13.667221,0,1,b712b69b
29,30,6,15.226846,1,1,b712b69b
30,31,1,18.777983,0,1,b712b69b
31,32,2,20.092688,0,1,b712b69b
32,33,3,21.844446,0,1,b712b69b
33,34,4,24.009064,0,1,b712b69b
34,35,5,24.816923,0,1,b712b69b
35,36,6,26.34337,0,1,b712b69b
36,37,7,28.397436,0,2,b712b69b
37,38,1,30.197313,0,2,b712b69b
38,39,2,34.312195,0,2,b712b69b
39,40,4,34.534874,11,2,b712b69b
40,41,5,34.574398,368,2,b712b69b
0,1,1,19.267466,2928,1,89739b1a
1,2,2,14.587533,4182,1,89739b1a
2,3,3,6.8921237,6087,1,89739b1a
3,4,4,20.601704,4071,1,89739b1a
4,5,5,12.4601145,3183,1,89739b1a
5,6,6,18.935259,7779,1,89739b1a
6,7,7,30.773584,4821,1,89739b1a
7,8,1,9.450318,4839,1,89739b1a
8,9,2,15.041676,5845,1,89739b1a
9,10,3,15.672837,3628,1,89739b1a
10,11,4,20.195171,4232,1,89739b1a
11,12,5,73.223854,4712,1,89739b1a
12,13,6,60.048916,5750,1,89739b1a
13,14,7,0.9494189,572,1,89739b1a
14,15,1,12.324377,3296,1,89739b1a
15,16,2,0.74101305,64,1,89739b1a
16,17,3,7.6126614,7,1,89739b1a
17,18,4,13.1662,0,1,89739b1a
18,19,5,16.551313,0,1,89739b1a
19,20,6,7.1712966,672,1,89739b1a
20,21,7,7.508358,463,1,89739b1a
21,22,1,10.915335,600,1,89739b1a
22,23,2,7.403427,40,1,89739b1a
23,24,3,13.5,0,1,89739b1a
0,1,3,12.186156,1607,4,04d06a9c
1,2,4,15.944257,4229,4,04d06a9c
2,3,5,16.371397,3183,4,04d06a9c
3,4,6,16.001467,1394,4,04d06a9c
4,5,7,15.321799,4820,4,04d06a9c
5,6,1,33.49736,5235,4,04d06a9c
6,7,2,26.928371,4092,4,04d06a9c
7,8,3,9.505669,6534,4,04d06a9c
8,9,4,32.78873,6535,4,04d06a9c
9,10,5,10.882797,2097,4,04d06a9c
10,11,6,4.901748,56,4,04d06a9c
11,12,7,37.164288,5332,4,04d06a9c
12,13,1,29.794094,4904,4,04d06a9c
13,14,2,26.996758,6010,4,04d06a9c
14,15,3,25.08274,6375,4,04d06a9c
15,16,4,32.08428,4837,4,04d06a9c
16,17,5,10.817106,4053,4,04d06a9c
17,18,6,4.7839227,620,4,04d06a9c
18,19,7,23.229807,4367,4,04d06a9c
19,20,1,19.481512,7260,4,04d06a9c
20,21,2,15.023671,5849,1,04d06a9c
21,22,3,16.40062,8061,1,04d06a9c
22,23,4,39.400185,5534,1,04d06a9c
23,24,5,49.046036,3843,1,04d06a9c
24,25,6,9.278326,297,1,04d06a9c
25,26,7,17.063568,5816,1,04d06a9c
26,27,1,25.820553,9,1,04d06a9c
27,28,2,27.402752,1,1,04d06a9c
28,29,3,31.397036,32,1,04d06a9c
29,30,4,32.974964,20,1,04d06a9c
30,31,5,37.066586,14,1,04d06a9c
31,32,6,10.227863,1391,1,04d06a9c
32,33,7,17.739311,4916,1,04d06a9c
33,34,1,21.970129,5115,1,04d06a9c
34,35,2,20.428867,5110,1,04d06a9c
35,36,3,17.0,44,1,04d06a9c
0,1,2,12.594044,3169,1,6fb28c2a
1,2,3,23.094193,3998,1,6fb28c2a
2,3,4,24.182617,1293,1,6fb28c2a
3,5,6,49.25,316,1,6fb28c2a
4,6,7,49.25,0,1,6fb28c2a
5,7,1,49.25,0,1,6fb28c2a
6,8,2,49.25,0,1,6fb28c2a
7,9,3,49.25,0,1,6fb28c2a
8,10,4,49.25,0,1,6fb28c2a
9,11,5,49.25,0,1,6fb28c2a
10,12,6,49.25,0,1,6fb28c2a
11,13,7,49.25,0,1,6fb28c2a
12,14,1,49.25,0,1,6fb28c2a
13,15,2,49.25,0,1,6fb28c2a
14,16,3,49.25,0,1,6fb28c2a
15,17,4,49.25,0,1,6fb28c2a
16,18,5,49.25,0,1,6fb28c2a
17,20,7,49.25,0,1,6fb28c2a
18,21,1,49.25,0,1,6fb28c2a
19,22,2,49.25,0,1,6fb28c2a
0,1,3,24.26474,2971,2,05bbed1b
1,2,4,3.9522293,2357,2,05bbed1b
2,3,5,6.187534,235,2,05bbed1b
3,4,6,235.24382,7333,2,05bbed1b
4,5,7,3.9757042,4096,2,05bbed1b
5,6,1,17.482777,1611,2,05bbed1b
6,7,2,81.67023,1171,2,05bbed1b
0,1,4,26.545387,1404,2,7fa51811
1,2,5,37.945023,2859,2,7fa51811
2,3,6,12.535938,1624,2,7fa51811
3,4,7,37.857147,1230,2,7fa51811
4,5,1,49.527058,126,2,7fa51811
5,6,2,35.175537,567,2,7fa51811
6,7,3,92.86271,0,2,7fa51811
7,8,4,49.23407,1774,2,7fa51811
8,9,5,16.481886,152,2,7fa51811
9,10,6,8.1200485,1091,2,7fa51811
10,11,7,22.281282,3185,2,7fa51811
11,12,1,13.566406,2816,2,7fa51811
12,13,2,85.277176,3671,2,7fa51811
13,14,3,57.682213,2286,2,7fa51811
14,15,4,20.90785,2123,2,7fa51811
15,16,5,2.813766,574,2,7fa51811
16,17,6,3.1064484,0,2,7fa51811
17,18,7,5.171904,156,2,7fa51811
18,19,1,6.3000445,311,2,7fa51811
19,20,2,17.75026,110,2,7fa51811
20,21,3,27.28075,1,2,7fa51811
21,22,4,23.191757,4,2,7fa51811
22,23,5,6.379765,48,2,7fa51811
23,24,6,26.914577,8,2,7fa51811
0,1,4,174.34355,585,3,5f1b07e1
